,scores,labels
13786,0.0070331558,0
13787,0.006361119,0
13788,0.0063726786,0
13789,0.008886906,0
13790,0.0070331558,0
13791,0.0070331558,0
13792,0.009230032,0
13793,0.012259955,0
13794,0.007040931,0
13795,0.009230032,0
13796,0.007903231,0
13797,0.009230032,0
13798,0.0067257895,0
13799,0.007098978,0
13800,0.0089113675,0
13801,0.008281514,0
13802,0.009230032,0
13803,0.009254174,0
13804,0.0072876695,0
13805,0.009760208,0
13806,0.009230032,0
13807,0.009230032,0
13808,0.009230032,0
13809,0.009230032,0
13810,0.009230032,0
13811,0.007763044,0
13812,0.0073044905,0
13813,0.014295796,0
13814,0.009230032,0
13815,0.009230032,0
13816,0.009230032,0
13817,0.009230032,0
13818,0.009230032,0
13819,0.009230032,0
13820,0.009230032,0
13821,0.009230032,0
13822,0.009230032,0
13823,0.01084968,0
13824,0.018412879,0
13825,0.025181416,0
13826,0.021207424,0
13827,0.025181416,0
13828,0.022966174,0
13829,0.02302457,0
13830,0.02456602,0
13831,0.022118723,0
13832,0.025181416,0
13833,0.025181416,0
13834,0.025673961,0
13835,0.025181416,0
13836,0.024994802,0
13837,0.025181416,0
13838,0.0257625,0
13839,0.023508683,0
13840,0.025181416,0
13841,0.025181416,0
13842,0.025181416,0
13843,0.02638127,0
13844,0.02500949,0
13845,0.025181416,0
13846,0.020925522,0
13847,0.026087254,0
13848,0.025181416,0
13849,0.025181416,0
13850,0.025083052,1
13851,0.021535678,0
13852,0.025181416,0
13853,0.025181416,0
13854,0.025181416,0
13855,0.023482906,0
13856,0.0020088498,0
13857,0.0020088498,0
13858,0.002887036,0
13859,0.0020088498,0
13860,0.0020088498,0
13861,0.0020088498,0
13862,0.0020088498,0
13863,0.0020088498,0
13864,0.0020088498,0
13865,0.0020088498,0
13866,0.0020088498,0
13867,0.0020088498,0
13868,0.0020119476,0
13869,0.004375338,0
13870,0.0020088498,0
13871,0.0022453046,0
13872,0.0024024749,0
13873,0.0029289736,0
13874,0.0018012731,0
13875,0.0020088498,0
13876,0.0020088498,0
13877,0.0020088498,0
13878,0.0020051377,0
13879,0.0025806949,0
13880,0.0021746294,0
13881,0.0020088498,0
13882,0.0020746638,0
13883,0.0020088498,0
13884,0.0020088498,0
13885,0.0014790485,0
13886,0.0018744991,0
13887,0.0020088498,0
13888,0.007217631,0
13889,0.007217631,0
13890,0.007217631,0
13891,0.007217631,0
13892,0.007363926,0
13893,0.0073740263,0
13894,0.007217631,0
13895,0.0076441364,0
13896,0.007217631,0
13897,0.007217631,0
13898,0.007217631,0
13899,0.007297253,0
13900,0.0065775705,0
13901,0.007217631,0
13902,0.007217631,0
13903,0.007217631,0
13904,0.007217631,0
13905,0.007217631,0
13906,0.007217631,0
13907,0.007110629,0
13908,0.0073636523,0
13909,0.007169859,0
13910,0.0098137455,0
13911,0.007217631,0
13912,0.006494407,0
13913,0.007217631,0
13914,0.007217631,0
13915,0.0077117677,0
13916,0.0058746566,0
13917,0.0063975826,0
13918,0.0072780247,0
13919,0.0058407793,0
13920,0.0090875225,0
13921,0.0090875225,0
13922,0.0077919243,0
13923,0.007927955,0
13924,0.0090875225,0
13925,0.011916509,0
13926,0.0090875225,0
13927,0.0090875225,0
13928,0.009835047,0
13929,0.009080557,0
13930,0.011750903,0
13931,0.0090875225,0
13932,0.011154615,0
13933,0.0090875225,0
13934,0.009197957,0
13935,0.0090875225,0
13936,0.0090875225,0
13937,0.0090875225,0
13938,0.0111317085,0
13939,0.008668645,0
13940,0.0090875225,0
13941,0.0090875225,0
13942,0.009057106,0
13943,0.0090875225,0
13944,0.0090875225,0
13945,0.011878381,0
13946,0.010112289,0
13947,0.0075299595,0
13948,0.0090875225,0
13949,0.0090875225,0
13950,0.0090875225,0
13951,0.0093093375,0
13952,0.0074495436,0
13953,0.009747531,0
13954,0.008867132,0
13955,0.008867132,0
13956,0.008867132,0
13957,0.006389604,0
13958,0.008867132,0
13959,0.008867132,0
13960,0.008723425,0
13961,0.008867132,0
13962,0.008119684,0
13963,0.008867132,0
13964,0.008867132,0
13965,0.008867132,0
13966,0.008867132,0
13967,0.008993095,0
13968,0.007840193,0
13969,0.009128311,0
13970,0.008867132,0
13971,0.008867132,0
13972,0.008867132,0
13973,0.009116869,0
13974,0.018937953,0
13975,0.008867132,0
13976,0.008867132,0
13977,0.00822422,0
13978,0.008867132,0
13979,0.008867132,0
13980,0.008282987,0
13981,0.008889985,0
13982,0.009723716,0
13983,0.0072665163,0
13984,0.003745186,0
13985,0.003745186,0
13986,0.003745186,0
13987,0.003745186,0
13988,0.0038515928,0
13989,0.0056021097,0
13990,0.003745186,0
13991,0.004237369,0
13992,0.003745186,0
13993,0.003745186,0
13994,0.003745186,0
13995,0.0038511546,0
13996,0.003745186,0
13997,0.0038456756,0
13998,0.0055691344,0
13999,0.003745186,0
14000,0.003745186,0
14001,0.003745186,0
14002,0.003745186,0
14003,0.003745186,0
14004,0.003745186,0
14005,0.0029862837,0
14006,0.0047570253,0
14007,0.003745186,0
14008,0.003745186,0
14009,0.003745186,0
14010,0.007009252,0
14011,0.003745186,0
14012,0.003745186,0
14013,0.003745186,0
14014,0.0049844678,0
14015,0.0036681287,0
14016,0.012632784,0
14017,0.012286411,0
14018,0.014686492,0
14019,0.013878325,0
14020,0.012105604,0
14021,0.012632784,0
14022,0.012632784,0
14023,0.012632784,0
14024,0.012632784,0
14025,0.012594661,0
14026,0.012632784,1
14027,0.012632784,0
14028,0.015692484,0
14029,0.012632784,0
14030,0.013444806,0
14031,0.011948296,0
14032,0.012632784,0
14033,0.012632784,0
14034,0.012428558,0
14035,0.012127681,0
14036,0.011700932,0
14037,0.012632784,0
14038,0.013975257,0
14039,0.012404026,0
14040,0.012632784,0
14041,0.012632784,0
14042,0.016103826,0
14043,0.027186697,0
14044,0.012632784,0
14045,0.012632784,0
14046,0.012632784,0
14047,0.013274297,0
14048,0.011603254,0
14049,0.011603254,0
14050,0.010033459,0
14051,0.010858124,0
14052,0.011603254,0
14053,0.0105442945,0
14054,0.0078430865,0
14055,0.011603254,0
14056,0.01209542,0
14057,0.011100362,0
14058,0.010691257,0
14059,0.012167886,0
14060,0.011603254,0
14061,0.005323656,0
14062,0.011603254,0
14063,0.011603254,0
14064,0.011603254,0
14065,0.011603254,0
14066,0.011603254,0
14067,0.011603254,0
14068,0.011603254,0
14069,0.012485756,0
14070,0.011603254,0
14071,0.009913548,0
14072,0.00967993,0
14073,0.008074825,0
14074,0.011603254,0
14075,0.011123376,0
14076,0.011603254,0
14077,0.011603254,0
14078,0.010950486,0
14079,0.011603254,0
14080,0.016266078,0
14081,0.016266078,0
14082,0.021513535,0
14083,0.016266078,0
14084,0.016604247,0
14085,0.01528002,0
14086,0.017545141,0
14087,0.020721115,0
14088,0.017255824,0
14089,0.016266078,0
14090,0.01507239,0
14091,0.016266078,0
14092,0.017028874,0
14093,0.016266078,0
14094,0.016266078,0
14095,0.016266078,0
14096,0.016325025,0
14097,0.016266078,0
14098,0.016266078,0
14099,0.016266078,0
14100,0.016266078,0
14101,0.016501928,0
14102,0.015636899,0
14103,0.015481719,0
14104,0.015358135,0
14105,0.02196471,1
14106,0.016266078,0
14107,0.016266078,0
14108,0.012397655,0
14109,0.016266078,0
14110,0.017697794,0
14111,0.016266078,0
14112,0.009661931,0
14113,0.009772616,0
14114,0.009661931,0
14115,0.009030005,0
14116,0.009661931,0
14117,0.009661931,0
14118,0.009661931,0
14119,0.009742109,0
14120,0.0066167517,0
14121,0.010571653,0
14122,0.005144296,0
14123,0.009661931,0
14124,0.009192257,0
14125,0.009820936,0
14126,0.009661931,0
14127,0.009552891,0
14128,0.009661931,0
14129,0.009661931,0
14130,0.010470703,0
14131,0.009875944,0
14132,0.009661931,0
14133,0.008883436,0
14134,0.008794491,0
14135,0.009019513,0
14136,0.009661931,0
14137,0.009661931,0
14138,0.01201791,0
14139,0.0077198744,0
14140,0.009661931,0
14141,0.009661931,0
14142,0.009661931,0
14143,0.006862881,0
14144,0.0032472194,0
14145,0.0062912805,0
14146,0.0055565205,0
14147,0.0055565205,0
14148,0.0055565205,0
14149,0.005520105,0
14150,0.0055565205,0
14151,0.0063272505,0
14152,0.0055529173,0
14153,0.004975196,0
14154,0.0055565205,0
14155,0.0055565205,0
14156,0.004385124,0
14157,0.0055565205,0
14158,0.0051124413,0
14159,0.0055565205,0
14160,0.0055565205,0
14161,0.0055565205,0
14162,0.0055565205,0
14163,0.0050582746,0
14164,0.0055565205,0
14165,0.004695221,0
14166,0.0055565205,0
14167,0.004157587,0
14168,0.0055565205,0
14169,0.008575656,0
14170,0.0055565205,0
14171,0.0055565205,0
14172,0.0044940324,0
14173,0.0055629853,0
14174,0.0051297527,0
14175,0.0055565205,0
14176,0.006879508,0
14177,0.006879508,0
14178,0.006879508,0
14179,0.006879508,0
14180,0.006879508,0
14181,0.0062915785,0
14182,0.006879508,0
14183,0.010162019,0
14184,0.0069172573,0
14185,0.0068187565,0
14186,0.0067842896,0
14187,0.006619404,0
14188,0.006879508,0
14189,0.006872367,0
14190,0.0073626377,0
14191,0.006879508,0
14192,0.0068734544,0
14193,0.006879508,0
14194,0.0059746844,0
14195,0.007081539,0
14196,0.006879508,0
14197,0.006879508,0
14198,0.007714519,0
14199,0.005099513,0
14200,0.00610775,0
14201,0.006879508,0
14202,0.007472628,0
14203,0.006879508,0
14204,0.006879508,0
14205,0.006879508,0
14206,0.006879508,0
14207,0.004259448,0
14208,0.0032755618,0
14209,0.0032755618,0
14210,0.0032755618,0
14211,0.004807004,0
14212,0.0027201795,0
14213,0.0032755618,0
14214,0.0032755618,0
14215,0.0032755618,0
14216,0.0032755618,0
14217,0.0030964238,0
14218,0.005542527,0
14219,0.0032755618,0
14220,0.0032755618,0
14221,0.0032755618,0
14222,0.0049345875,0
14223,0.0032755618,0
14224,0.0032755618,0
14225,0.0032755618,0
14226,0.003202888,0
14227,0.0039185514,0
14228,0.002953441,0
14229,0.0032755618,0
14230,0.0032755618,0
14231,0.0032755618,0
14232,0.0032755618,0
14233,0.0032755618,0
14234,0.0032755618,0
14235,0.0032755618,0
14236,0.003281623,0
14237,0.0032755618,0
14238,0.0034026229,0
14239,0.0032755618,0
14240,0.004301127,0
14241,0.0055529084,0
14242,0.005529121,0
14243,0.0055529084,0
14244,0.0055529084,0
14245,0.0055529084,0
14246,0.0055529084,0
14247,0.0055529084,0
14248,0.006137381,0
14249,0.0055529084,0
14250,0.0055529084,0
14251,0.0062126694,0
14252,0.0055529084,0
14253,0.0051673716,0
14254,0.0055529084,0
14255,0.0055529084,0
14256,0.0055529084,0
14257,0.0055529084,0
14258,0.0047605545,0
14259,0.0057953564,0
14260,0.0055529084,0
14261,0.0055529084,0
14262,0.0055299187,0
14263,0.004438136,0
14264,0.0055529084,0
14265,0.0052654534,0
14266,0.0055529084,0
14267,0.0055529084,0
14268,0.005838677,0
14269,0.0040112836,0
14270,0.005495523,0
14271,0.0055529084,0
14272,0.008765892,0
14273,0.008052137,0
14274,0.008052137,0
14275,0.008052137,0
14276,0.008022299,0
14277,0.0077314284,0
14278,0.008052137,0
14279,0.007748326,0
14280,0.008558151,0
14281,0.008052137,0
14282,0.008114323,0
14283,0.008052137,0
14284,0.008052137,1
14285,0.008855621,0
14286,0.007817782,0
14287,0.008052137,0
14288,0.007988613,0
14289,0.008052137,0
14290,0.008077842,0
14291,0.008052137,0
14292,0.013519465,1
14293,0.008052137,0
14294,0.008052137,0
14295,0.008325959,0
14296,0.008052137,0
14297,0.008052137,0
14298,0.008052137,0
14299,0.008052137,0
14300,0.00755733,0
14301,0.007912908,1
14302,0.009100717,0
14303,0.008052137,0
14304,0.012321482,0
14305,0.018299565,0
14306,0.008408163,0
14307,0.008408163,0
14308,0.008408163,0
14309,0.008408163,0
14310,0.008040711,0
14311,0.0078268815,0
14312,0.008408163,0
14313,0.0076144645,0
14314,0.008408163,0
14315,0.008136797,0
14316,0.007845921,0
14317,0.008408163,0
14318,0.008408163,0
14319,0.008408163,0
14320,0.008408163,0
14321,0.008408163,0
14322,0.008408163,0
14323,0.008408163,0
14324,0.008408163,0
14325,0.008408163,0
14326,0.008214105,0
14327,0.008880642,0
14328,0.008408163,0
14329,0.008408163,0
14330,0.012357951,0
14331,0.008478673,0
14332,0.008408163,0
14333,0.008408163,0
14334,0.008408163,0
14335,0.008371854,0
14336,0.010831447,0
14337,0.0101953475,0
14338,0.010895229,0
14339,0.010476661,0
14340,0.009125189,0
14341,0.009888779,0
14342,0.010476661,0
14343,0.010476661,0
14344,0.010614533,0
14345,0.010476661,0
14346,0.010476661,0
14347,0.009376206,0
14348,0.010491409,0
14349,0.010459034,0
14350,0.0057636723,0
14351,0.010476661,0
14352,0.008498938,0
14353,0.010476661,0
14354,0.010895893,0
14355,0.010476661,0
14356,0.010925286,0
14357,0.006334044,0
14358,0.011351402,0
14359,0.010476661,0
14360,0.009770745,0
14361,0.010476661,1
14362,0.010476661,0
14363,0.009583054,0
14364,0.010039841,0
14365,0.010476661,0
14366,0.010476661,0
14367,0.008836796,0
14368,0.016554518,0
14369,0.016554518,0
14370,0.016554518,0
14371,0.014911386,0
14372,0.014337783,0
14373,0.013943126,0
14374,0.01650974,0
14375,0.0140758995,0
14376,0.016554518,0
14377,0.0142258955,0
14378,0.016554518,1
14379,0.016554518,0
14380,0.013100677,0
14381,0.010792328,0
14382,0.014235969,0
14383,0.015896317,0
14384,0.016554518,0
14385,0.016554518,0
14386,0.018392246,1
14387,0.014229924,0
14388,0.013258196,0
14389,0.016554518,0
14390,0.01644432,0
14391,0.014270468,0
14392,0.016554518,0
14393,0.011093111,0
14394,0.01474461,0
14395,0.0105049005,0
14396,0.016554518,0
14397,0.013777968,0
14398,0.015202537,0
14399,0.016614538,0
14400,0.008378825,0
14401,0.008378825,0
14402,0.008434349,0
14403,0.008378825,0
14404,0.008378825,0
14405,0.008378825,0
14406,0.008378825,0
14407,0.008378825,0
14408,0.008378825,0
14409,0.008996807,0
14410,0.008378825,1
14411,0.0077845547,0
14412,0.008278528,0
14413,0.008378825,0
14414,0.008733139,0
14415,0.009718075,0
14416,0.008378825,0
14417,0.008121841,0
14418,0.008378825,0
14419,0.008378825,0
14420,0.0070095463,0
14421,0.008378825,0
14422,0.008378825,0
14423,0.0054120356,0
14424,0.008378825,0
14425,0.008378825,0
14426,0.008385488,0
14427,0.008378825,0
14428,0.008378825,1
14429,0.00606319,0
14430,0.008906605,0
14431,0.011178702,0
14432,0.004294311,0
14433,0.0029325862,0
14434,0.0032298593,0
14435,0.0029325862,0
14436,0.0018102513,0
14437,0.0029325862,0
14438,0.0029325862,0
14439,0.0029325862,0
14440,0.0029325862,1
14441,0.0029325862,0
14442,0.0056442223,0
14443,0.003230858,0
14444,0.0029325862,0
14445,0.0029325862,0
14446,0.0029325862,0
14447,0.0029325862,0
14448,0.0031282075,0
14449,0.0029325862,0
14450,0.0021833007,0
14451,0.0029325862,0
14452,0.0029325862,0
14453,0.002762506,0
14454,0.0028979292,0
14455,0.0033452634,0
14456,0.0029325862,0
14457,0.003453244,0
14458,0.0029482737,0
14459,0.0029325862,0
14460,0.0027727417,0
14461,0.0029325862,0
14462,0.0029325862,0
14463,0.0029325862,0
14464,0.019726057,0
14465,0.020350851,0
14466,0.020350851,0
14467,0.020350851,0
14468,0.015399112,0
14469,0.020989997,0
14470,0.036356013,0
14471,0.020350851,0
14472,0.020350851,0
14473,0.020350851,0
14474,0.020350851,0
14475,0.027888699,0
14476,0.020350851,0
14477,0.020350851,0
14478,0.020350851,0
14479,0.020350851,0
14480,0.020350851,0
14481,0.020350851,0
14482,0.020350851,0
14483,0.03482671,0
14484,0.020350851,0
14485,0.020350851,0
14486,0.023103459,0
14487,0.020962743,0
14488,0.020350851,0
14489,0.020350851,0
14490,0.020350851,0
14491,0.031147107,0
14492,0.019462945,0
14493,0.01995846,0
14494,0.020350851,0
14495,0.020350851,0
14496,0.0028589226,0
14497,0.0028212154,0
14498,0.0028589226,0
14499,0.0026543199,0
14500,0.0028589226,0
14501,0.0028589226,0
14502,0.0028589226,0
14503,0.0025138266,0
14504,0.0028589226,0
14505,0.0028589226,0
14506,0.0028589226,0
14507,0.0028589226,0
14508,0.0028698568,0
14509,0.0028589226,0
14510,0.0025026419,0
14511,0.002862244,0
14512,0.002968841,0
14513,0.0028589226,0
14514,0.0023759992,0
14515,0.0021770487,0
14516,0.0028589226,0
14517,0.0018550489,0
14518,0.0038760505,0
14519,0.0022661344,0
14520,0.0020076924,0
14521,0.0028589226,0
14522,0.004215094,0
14523,0.0028589226,0
14524,0.0028589226,0
14525,0.0028589226,0
14526,0.0028589226,0
14527,0.0028589226,0
14528,0.010515894,0
14529,0.010029249,0
14530,0.010515894,0
14531,0.010515894,0
14532,0.009413529,0
14533,0.0089217,0
14534,0.010515894,0
14535,0.008703404,0
14536,0.008081702,0
14537,0.010515894,0
14538,0.010722552,0
14539,0.010084208,0
14540,0.010515894,0
14541,0.0071104397,0
14542,0.007782558,0
14543,0.010515894,0
14544,0.011817345,0
14545,0.010515894,0
14546,0.008951195,0
14547,0.010515894,0
14548,0.0076935305,0
14549,0.010590152,0
14550,0.010515894,0
14551,0.010515894,0
14552,0.0068693315,0
14553,0.010515894,0
14554,0.010515894,0
14555,0.002947683,0
14556,0.010515894,0
14557,0.010770455,0
14558,0.009690906,0
14559,0.010515894,0
14560,0.0037505396,0
14561,0.004454687,0
14562,0.0048944554,0
14563,0.004454687,0
14564,0.0031553542,0
14565,0.004454687,0
14566,0.004454687,0
14567,0.005466939,0
14568,0.0061285575,0
14569,0.0064172004,0
14570,0.004454687,0
14571,0.004558971,0
14572,0.0041199676,0
14573,0.0044487067,0
14574,0.009937859,0
14575,0.004454687,0
14576,0.0044637257,0
14577,0.0049511744,0
14578,0.004454687,0
14579,0.004454687,0
14580,0.004454687,0
14581,0.0050821314,0
14582,0.0044493545,0
14583,0.004454687,0
14584,0.0048493566,0
14585,0.0051556,0
14586,0.00390762,0
14587,0.010663359,1
14588,0.004454687,0
14589,0.004454687,0
14590,0.004454687,0
14591,0.004454687,0
14592,0.0102029,0
14593,0.0102029,0
14594,0.0102029,0
14595,0.009110853,0
14596,0.0102029,0
14597,0.0102029,0
14598,0.009097116,0
14599,0.010165768,0
14600,0.009430163,0
14601,0.010598534,0
14602,0.011955232,0
14603,0.009227051,0
14604,0.0102029,0
14605,0.012895164,0
14606,0.009323964,0
14607,0.0102029,0
14608,0.0102029,0
14609,0.0095541645,0
14610,0.008762354,0
14611,0.015832968,0
14612,0.010364905,0
14613,0.0102029,0
14614,0.0102029,0
14615,0.0102029,0
14616,0.0102029,0
14617,0.00965036,0
14618,0.009340281,0
14619,0.009922637,0
14620,0.0102029,0
14621,0.0102029,0
14622,0.009590034,0
14623,0.0102029,0
14624,0.010782368,0
14625,0.010694576,0
14626,0.010782368,0
14627,0.010782368,0
14628,0.010782368,0
14629,0.015164529,0
14630,0.023050573,0
14631,0.010782368,0
14632,0.010782368,0
14633,0.010782368,0
14634,0.010782368,0
14635,0.010782368,0
14636,0.010782368,0
14637,0.010782368,0
14638,0.010782368,0
14639,0.010782368,0
14640,0.010203277,0
14641,0.010782368,0
14642,0.010015913,0
14643,0.010782368,0
14644,0.010782368,0
14645,0.010782368,0
14646,0.010782368,0
14647,0.010782368,0
14648,0.010782368,0
14649,0.010531023,0
14650,0.010782368,0
14651,0.010782368,0
14652,0.010782368,0
14653,0.010782368,0
14654,0.008899562,0
14655,0.01554043,0
14656,0.005494237,0
14657,0.005494237,0
14658,0.007418861,0
14659,0.005494237,0
14660,0.005494237,0
14661,0.005485873,0
14662,0.005494237,0
14663,0.005494237,0
14664,0.005494237,0
14665,0.005494237,0
14666,0.009877106,0
14667,0.006838133,0
14668,0.005494237,0
14669,0.0052103605,0
14670,0.005494237,0
14671,0.005494237,0
14672,0.005494237,0
14673,0.005494237,0
14674,0.00558906,0
14675,0.005225701,0
14676,0.005494237,0
14677,0.005438346,0
14678,0.005494237,0
14679,0.007913187,0
14680,0.01285822,0
14681,0.004783114,0
14682,0.005494237,0
14683,0.005494237,0
14684,0.005494237,0
14685,0.010248947,0
14686,0.005494237,0
14687,0.005494237,0
14688,0.001702686,0
14689,0.0018250109,0
14690,0.0018250109,0
14691,0.0018250109,0
14692,0.0018250109,0
14693,0.0018250109,0
14694,0.0018250109,0
14695,0.0016705181,0
14696,0.0018250109,0
14697,0.0018250109,0
14698,0.0014053296,0
14699,0.0018250109,0
14700,0.0018250109,0
14701,0.0016990127,0
14702,0.0018292916,0
14703,0.0011279907,0
14704,0.0018250109,0
14705,0.0018250109,0
14706,0.0018250109,0
14707,0.0017241227,0
14708,0.001747956,0
14709,0.0025073243,0
14710,0.0018250109,0
14711,0.0018250109,0
14712,0.0020554755,0
14713,0.0013558313,0
14714,0.0018250109,0
14715,0.0018250109,0
14716,0.0017484773,0
14717,0.0020923882,0
14718,0.0019338403,0
14719,0.0018250109,0
14720,0.008055873,0
14721,0.008766266,0
14722,0.0077453596,0
14723,0.008766266,0
14724,0.008749065,0
14725,0.008771521,1
14726,0.0073500276,0
14727,0.0108069265,0
14728,0.008766266,0
14729,0.008766266,0
14730,0.008874707,0
14731,0.011558803,0
14732,0.008343573,0
14733,0.008766266,0
14734,0.009633741,0
14735,0.008766266,0
14736,0.008766266,0
14737,0.008766266,0
14738,0.008766266,0
14739,0.012214431,0
14740,0.007966361,0
14741,0.009182344,0
14742,0.008766266,0
14743,0.008766266,0
14744,0.0066693407,0
14745,0.008766266,0
14746,0.010110059,0
14747,0.008766266,0
14748,0.008766266,0
14749,0.0056140176,0
14750,0.008766266,0
14751,0.008766266,0
14752,0.0022407316,0
14753,0.0035300697,0
14754,0.0024819884,0
14755,0.0024258622,0
14756,0.002580875,0
14757,0.0024258622,0
14758,0.0024258622,0
14759,0.0032680843,0
14760,0.0016866351,0
14761,0.0019658231,0
14762,0.0024258622,0
14763,0.0024258622,0
14764,0.0018226898,0
14765,0.0024258622,0
14766,0.0024258622,0
14767,0.0027872145,0
14768,0.0018359035,0
14769,0.0024258622,0
14770,0.0024258622,0
14771,0.0024258622,0
14772,0.0024258622,0
14773,0.0024258622,0
14774,0.004357667,0
14775,0.00282913,0
14776,0.0024258622,0
14777,0.0024258622,1
14778,0.0024258622,0
14779,0.0024258622,0
14780,0.0024258622,0
14781,0.0024258622,0
14782,0.0024258622,0
14783,0.0024258622,0
14784,0.009685407,0
14785,0.009685407,0
14786,0.009685407,0
14787,0.009174631,0
14788,0.00928307,0
14789,0.009685407,0
14790,0.009685407,0
14791,0.021888081,0
14792,0.009685407,0
14793,0.009685407,0
14794,0.009685407,0
14795,0.00914189,0
14796,0.009685407,0
14797,0.009685407,0
14798,0.013450034,0
14799,0.009685407,0
14800,0.009685407,0
14801,0.009685407,0
14802,0.009685407,0
14803,0.011691318,0
14804,0.009685407,0
14805,0.0088816,0
14806,0.009685407,0
14807,0.009685407,0
14808,0.009685407,0
14809,0.009846502,0
14810,0.009685407,0
14811,0.009685407,0
14812,0.008905203,0
14813,0.009685407,0
14814,0.009126824,0
14815,0.009685407,0
14816,0.013470705,0
14817,0.009806337,0
14818,0.013470705,0
14819,0.0114031695,1
14820,0.016350962,0
14821,0.013478267,0
14822,0.01262778,0
14823,0.012321077,0
14824,0.00953833,0
14825,0.013470705,0
14826,0.013470705,0
14827,0.01281947,0
14828,0.010087729,0
14829,0.013470705,0
14830,0.011327754,0
14831,0.011489957,0
14832,0.012886561,0
14833,0.013470705,0
14834,0.014663626,0
14835,0.013470705,0
14836,0.013148461,0
14837,0.013470705,0
14838,0.009846707,0
14839,0.013470705,0
14840,0.013470705,0
14841,0.013470705,0
14842,0.013470705,0
14843,0.013370847,0
14844,0.013470705,0
14845,0.0117738675,0
14846,0.013470705,0
14847,0.0144410115,0
14848,0.0061672335,0
14849,0.0061672335,0
14850,0.0061672335,0
14851,0.006323062,0
14852,0.0050853104,0
14853,0.0061672335,0
14854,0.0061672335,0
14855,0.0061672335,0
14856,0.0062057693,0
14857,0.005486359,0
14858,0.0061672335,0
14859,0.0061672335,0
14860,0.011735598,0
14861,0.0061672335,0
14862,0.0061672335,0
14863,0.0061672335,0
14864,0.005256597,0
14865,0.0060725883,0
14866,0.010347337,0
14867,0.0061672335,0
14868,0.0061672335,0
14869,0.005824838,0
14870,0.0061672335,0
14871,0.0061672335,0
14872,0.0061672335,0
14873,0.0061672335,0
14874,0.0067244847,0
14875,0.0061672335,0
14876,0.0061672335,0
14877,0.0061672335,0
14878,0.0061672335,0
14879,0.0061672335,0
14880,0.014050343,0
14881,0.014250084,0
14882,0.014250084,0
14883,0.014250084,0
14884,0.009411887,0
14885,0.014250084,0
14886,0.011752802,0
14887,0.013471424,0
14888,0.010826982,0
14889,0.014250084,0
14890,0.014250084,0
14891,0.017621925,0
14892,0.01903942,0
14893,0.014250084,0
14894,0.014250084,0
14895,0.012642623,0
14896,0.014250084,0
14897,0.014250084,0
14898,0.012222977,0
14899,0.010956857,0
14900,0.014348164,0
14901,0.0130282,0
14902,0.0131016,0
14903,0.014250084,0
14904,0.018636744,0
14905,0.014250084,0
14906,0.014250084,0
14907,0.014250084,0
14908,0.01357225,0
14909,0.014250084,0
14910,0.014250084,0
14911,0.014250084,0
14912,0.009947533,0
14913,0.010859183,0
14914,0.010554171,0
14915,0.010859183,0
14916,0.010859183,0
14917,0.009606823,0
14918,0.009066399,0
14919,0.010859183,0
14920,0.010859183,0
14921,0.011374877,0
14922,0.010859183,0
14923,0.013970956,0
14924,0.008670844,0
14925,0.010859183,0
14926,0.008091853,0
14927,0.010859183,0
14928,0.012897537,0
14929,0.010859183,0
14930,0.009904827,0
14931,0.010859183,0
14932,0.010859183,0
14933,0.010859183,0
14934,0.01007701,0
14935,0.010859183,0
14936,0.008064803,0
14937,0.0089952955,0
14938,0.013320958,0
14939,0.010859183,0
14940,0.010859183,0
14941,0.01080129,0
14942,0.010848493,0
14943,0.010859183,0
14944,0.022534486,0
14945,0.021418702,1
14946,0.025205076,0
14947,0.022534486,0
14948,0.06254749,0
14949,0.022534486,0
14950,0.022534486,0
14951,0.026262857,0
14952,0.022534486,0
14953,0.022534486,0
14954,0.020891756,0
14955,0.022534486,0
14956,0.023101477,0
14957,0.022534486,0
14958,0.022534486,0
14959,0.022534486,0
14960,0.022534486,0
14961,0.022130055,0
14962,0.02015746,0
14963,0.022709547,0
14964,0.022534486,0
14965,0.022534486,0
14966,0.024348905,0
14967,0.022534486,0
14968,0.030370617,0
14969,0.022534486,0
14970,0.022534486,0
14971,0.022534486,0
14972,0.02124913,0
14973,0.022534486,0
14974,0.022534486,0
14975,0.020890767,0
14976,0.0068336176,0
14977,0.0062583005,0
14978,0.009258879,0
14979,0.0068336176,1
14980,0.0068336176,0
14981,0.0068336176,0
14982,0.0068336176,0
14983,0.0068336176,0
14984,0.0075990264,0
14985,0.0068336176,0
14986,0.0068336176,0
14987,0.0068336176,0
14988,0.0068336176,0
14989,0.0056480193,0
14990,0.0068336176,0
14991,0.003902332,0
14992,0.0068336176,0
14993,0.0064792717,0
14994,0.006003473,1
14995,0.0068336176,0
14996,0.0065597845,0
14997,0.0069680833,0
14998,0.0068336176,0
14999,0.0068336176,0
15000,0.0068336176,0
15001,0.006637108,0
15002,0.0075328187,0
15003,0.0068336176,0
15004,0.007000465,0
15005,0.0068336176,0
15006,0.011718956,0
15007,0.012981543,0
15008,0.02788041,0
15009,0.028039707,0
15010,0.029115623,0
15011,0.030364122,0
15012,0.020197315,0
15013,0.026518064,0
15014,0.024484245,0
15015,0.028724058,0
15016,0.030364122,0
15017,0.030364122,0
15018,0.026939165,0
15019,0.02556808,0
15020,0.030364122,0
15021,0.030364122,0
15022,0.030364122,0
15023,0.02461391,0
